indicator,siteCode,DATIM,KHIS,NDW,concordance_KHIS_to_DATIM,concordance_KHIS_to_NDW
HTS_TST_POS,14471,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14477,1.0,2.0,2.0,50.0,100.0
HTS_TST_POS,14478,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14479,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,1448,1.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14480,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14485,0.0,6.0,5.0,0.0,83.33333333333334
HTS_TST_POS,14486,7.0,7.0,0.0,100.0,0.0
HTS_TST_POS,14494,9.0,11.0,11.0,81.81818181818183,100.0
HTS_TST_POS,14498,13.0,13.0,6.0,100.0,46.15384615384615
HTS_TST_POS,14499,3.0,6.0,0.0,50.0,0.0
HTS_TST_POS,14500,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14501,1.0,2.0,1.0,50.0,50.0
HTS_TST_POS,14502,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14505,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14506,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14510,5.0,9.0,9.0,55.55555555555556,100.0
HTS_TST_POS,14512,4.0,5.0,0.0,80.0,0.0
HTS_TST_POS,14513,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14514,44.0,26.0,26.0,169.23076923076923,100.0
HTS_TST_POS,14515,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14516,14.0,8.0,1.0,175.0,12.5
HTS_TST_POS,14517,10.0,9.0,4.0,111.11111111111111,44.44444444444444
HTS_TST_POS,14518,16.0,6.0,6.0,266.66666666666663,100.0
HTS_TST_POS,14519,38.0,13.0,13.0,292.30769230769226,100.0
HTS_TST_POS,14520,2.0,2.0,4.0,100.0,200.0
HTS_TST_POS,14521,7.0,11.0,5.0,63.63636363636363,45.45454545454545
HTS_TST_POS,14522,6.0,3.0,4.0,200.0,133.33333333333331
HTS_TST_POS,14523,12.0,3.0,1.0,400.0,33.33333333333333
HTS_TST_POS,14524,1.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14527,13.0,6.0,0.0,216.66666666666666,0.0
HTS_TST_POS,14528,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14532,1.0,6.0,5.0,16.666666666666664,83.33333333333334
HTS_TST_POS,14536,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,14538,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14542,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14545,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14549,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14550,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,14551,5.0,5.0,5.0,100.0,100.0
HTS_TST_POS,14552,4.0,4.0,0.0,100.0,0.0
HTS_TST_POS,14553,7.0,15.0,14.0,46.666666666666664,93.33333333333333
HTS_TST_POS,14555,17.0,23.0,48.0,73.91304347826086,208.69565217391303
HTS_TST_POS,14557,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14559,4.0,9.0,0.0,44.44444444444444,0.0
HTS_TST_POS,14561,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14562,2.0,3.0,5.0,66.66666666666666,166.66666666666669
HTS_TST_POS,14563,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14567,0.0,3.0,1.0,0.0,33.33333333333333
HTS_TST_POS,14573,1.0,1.0,1.0,100.0,100.0
HTS_TST_POS,14575,7.0,8.0,0.0,87.5,0.0
HTS_TST_POS,14579,8.0,8.0,0.0,100.0,0.0
HTS_TST_POS,14580,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14581,2.0,8.0,6.0,25.0,75.0
HTS_TST_POS,14582,10.0,20.0,21.0,50.0,105.0
HTS_TST_POS,14585,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14586,3.0,17.0,10.0,17.647058823529413,58.82352941176471
HTS_TST_POS,14588,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14592,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14596,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14603,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14606,4.0,7.0,6.0,57.14285714285714,85.71428571428571
HTS_TST_POS,14607,12.0,22.0,19.0,54.54545454545454,86.36363636363636
HTS_TST_POS,14609,4.0,4.0,4.0,100.0,100.0
HTS_TST_POS,14610,1.0,2.0,2.0,50.0,100.0
HTS_TST_POS,14611,1.0,3.0,3.0,33.33333333333333,100.0
HTS_TST_POS,14613,5.0,15.0,13.0,33.33333333333333,86.66666666666667
HTS_TST_POS,14615,2.0,6.0,8.0,33.33333333333333,133.33333333333331
HTS_TST_POS,14618,5.0,8.0,6.0,62.5,75.0
HTS_TST_POS,14621,4.0,4.0,0.0,100.0,0.0
HTS_TST_POS,14623,11.0,15.0,3.0,73.33333333333333,20.0
HTS_TST_POS,14626,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14628,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14629,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14630,1.0,1.0,1.0,100.0,100.0
HTS_TST_POS,14632,4.0,4.0,4.0,100.0,100.0
HTS_TST_POS,14633,13.0,14.0,0.0,92.85714285714286,0.0
HTS_TST_POS,14634,8.0,23.0,34.0,34.78260869565217,147.82608695652172
HTS_TST_POS,14639,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,14640,2.0,5.0,5.0,40.0,100.0
HTS_TST_POS,14643,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14645,3.0,2.0,0.0,150.0,0.0
HTS_TST_POS,14646,2.0,2.0,1.0,100.0,50.0
HTS_TST_POS,14649,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14650,5.0,7.0,3.0,71.42857142857143,42.857142857142854
HTS_TST_POS,14652,20.0,29.0,20.0,68.96551724137932,68.96551724137932
HTS_TST_POS,14653,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14655,9.0,13.0,6.0,69.23076923076923,46.15384615384615
HTS_TST_POS,14657,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14659,0.0,2.0,2.0,0.0,100.0
HTS_TST_POS,14660,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,14661,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14663,4.0,8.0,0.0,50.0,0.0
HTS_TST_POS,14665,0.0,3.0,0.0,0.0,0.0
HTS_TST_POS,14668,6.0,6.0,0.0,100.0,0.0
HTS_TST_POS,14675,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,14676,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14677,2.0,4.0,0.0,50.0,0.0
HTS_TST_POS,14679,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14680,8.0,8.0,10.0,100.0,125.0
HTS_TST_POS,14683,0.0,4.0,0.0,0.0,0.0
HTS_TST_POS,14687,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14688,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14689,4.0,5.0,10.0,80.0,200.0
HTS_TST_POS,14692,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14695,3.0,11.0,0.0,27.27272727272727,0.0
HTS_TST_POS,14701,20.0,40.0,54.0,50.0,135.0
HTS_TST_POS,14704,9.0,12.0,8.0,75.0,66.66666666666666
HTS_TST_POS,14706,13.0,20.0,20.0,65.0,100.0
HTS_TST_POS,14707,1.0,2.0,2.0,50.0,100.0
HTS_TST_POS,14714,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14715,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14717,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,14720,2.0,6.0,4.0,33.33333333333333,66.66666666666666
HTS_TST_POS,14728,5.0,10.0,9.0,50.0,90.0
HTS_TST_POS,14733,7.0,10.0,8.0,70.0,80.0
HTS_TST_POS,14734,5.0,6.0,0.0,83.33333333333334,0.0
HTS_TST_POS,14741,6.0,15.0,4.0,40.0,26.666666666666668
HTS_TST_POS,14749,23.0,46.0,49.0,50.0,106.5217391304348
HTS_TST_POS,14753,3.0,5.0,0.0,60.0,0.0
HTS_TST_POS,14754,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14759,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14761,3.0,4.0,1.0,75.0,25.0
HTS_TST_POS,14762,6.0,7.0,10.0,85.71428571428571,142.85714285714286
HTS_TST_POS,14766,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14767,3.0,10.0,0.0,30.0,0.0
HTS_TST_POS,14769,2.0,3.0,6.0,66.66666666666666,200.0
HTS_TST_POS,14772,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14774,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,14776,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,14779,1.0,3.0,10.0,33.33333333333333,333.33333333333337
HTS_TST_POS,14781,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14783,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14787,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14792,7.0,8.0,2.0,87.5,25.0
HTS_TST_POS,14797,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14798,5.0,9.0,14.0,55.55555555555556,155.55555555555557
HTS_TST_POS,14799,7.0,2.0,18.0,350.0,900.0
HTS_TST_POS,14801,5.0,9.0,8.0,55.55555555555556,88.88888888888889
HTS_TST_POS,14802,3.0,4.0,0.0,75.0,0.0
HTS_TST_POS,14805,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14814,3.0,3.0,2.0,100.0,66.66666666666666
HTS_TST_POS,14818,5.0,9.0,0.0,55.55555555555556,0.0
HTS_TST_POS,14819,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14821,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14824,11.0,13.0,8.0,84.61538461538461,61.53846153846154
HTS_TST_POS,14825,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,14826,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14827,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14828,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14829,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14831,45.0,64.0,64.0,70.3125,100.0
HTS_TST_POS,14833,3.0,4.0,0.0,75.0,0.0
HTS_TST_POS,14834,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,14836,9.0,12.0,5.0,75.0,41.66666666666667
HTS_TST_POS,14837,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,14838,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14841,11.0,11.0,22.0,100.0,200.0
HTS_TST_POS,14842,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14845,3.0,3.0,1.0,100.0,33.33333333333333
HTS_TST_POS,14846,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14857,0.0,3.0,0.0,0.0,0.0
HTS_TST_POS,14866,5.0,7.0,1.0,71.42857142857143,14.285714285714285
HTS_TST_POS,14867,0.0,3.0,0.0,0.0,0.0
HTS_TST_POS,14868,2.0,14.0,0.0,14.285714285714285,0.0
HTS_TST_POS,14869,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,14870,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14871,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14872,2.0,7.0,0.0,28.57142857142857,0.0
HTS_TST_POS,14876,7.0,8.0,0.0,87.5,0.0
HTS_TST_POS,14877,3.0,3.0,0.0,100.0,0.0
HTS_TST_POS,14878,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14880,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,14887,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14890,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14893,2.0,6.0,12.0,33.33333333333333,200.0
HTS_TST_POS,14895,2.0,3.0,1.0,66.66666666666666,33.33333333333333
HTS_TST_POS,14897,3.0,4.0,4.0,75.0,100.0
HTS_TST_POS,14898,5.0,2.0,0.0,250.0,0.0
HTS_TST_POS,14899,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14902,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14906,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14914,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14916,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14919,4.0,7.0,0.0,57.14285714285714,0.0
HTS_TST_POS,14920,3.0,5.0,0.0,60.0,0.0
HTS_TST_POS,14921,0.0,0.0,1.0,0.0,0.0
HTS_TST_POS,14924,1.0,4.0,0.0,25.0,0.0
HTS_TST_POS,14926,7.0,14.0,0.0,50.0,0.0
HTS_TST_POS,14928,4.0,8.0,0.0,50.0,0.0
HTS_TST_POS,14932,4.0,3.0,3.0,133.33333333333331,100.0
HTS_TST_POS,14934,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14935,2.0,5.0,4.0,40.0,80.0
HTS_TST_POS,14938,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14939,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,14940,1.0,0.0,1.0,0.0,0.0
HTS_TST_POS,14943,2.0,1.0,1.0,200.0,100.0
HTS_TST_POS,14945,5.0,5.0,0.0,100.0,0.0
HTS_TST_POS,14946,5.0,9.0,8.0,55.55555555555556,88.88888888888889
HTS_TST_POS,14947,44.0,92.0,82.0,47.82608695652174,89.13043478260869
HTS_TST_POS,14950,0.0,46.0,50.0,0.0,108.69565217391303
HTS_TST_POS,14951,10.0,15.0,7.0,66.66666666666666,46.666666666666664
HTS_TST_POS,14952,3.0,4.0,0.0,75.0,0.0
HTS_TST_POS,14954,3.0,4.0,1.0,75.0,25.0
HTS_TST_POS,14957,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,14958,3.0,5.0,0.0,60.0,0.0
HTS_TST_POS,14960,1.0,2.0,2.0,50.0,100.0
HTS_TST_POS,14961,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,14965,2.0,3.0,3.0,66.66666666666666,100.0
HTS_TST_POS,14970,3.0,3.0,1.0,100.0,33.33333333333333
HTS_TST_POS,14971,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,14973,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,14975,6.0,6.0,0.0,100.0,0.0
HTS_TST_POS,14982,5.0,9.0,0.0,55.55555555555556,0.0
HTS_TST_POS,14988,5.0,5.0,0.0,100.0,0.0
HTS_TST_POS,14997,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15001,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15002,8.0,8.0,9.0,100.0,112.5
HTS_TST_POS,15003,6.0,18.0,18.0,33.33333333333333,100.0
HTS_TST_POS,15007,3.0,3.0,3.0,100.0,100.0
HTS_TST_POS,15008,9.0,13.0,11.0,69.23076923076923,84.61538461538461
HTS_TST_POS,15009,8.0,15.0,15.0,53.333333333333336,100.0
HTS_TST_POS,15011,11.0,15.0,38.0,73.33333333333333,253.33333333333331
HTS_TST_POS,15012,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15013,4.0,8.0,0.0,50.0,0.0
HTS_TST_POS,15014,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,15026,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,15027,0.0,3.0,0.0,0.0,0.0
HTS_TST_POS,15030,6.0,8.0,6.0,75.0,75.0
HTS_TST_POS,15035,0.0,2.0,2.0,0.0,100.0
HTS_TST_POS,15038,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15039,5.0,9.0,9.0,55.55555555555556,100.0
HTS_TST_POS,15048,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15049,34.0,73.0,0.0,46.57534246575342,0.0
HTS_TST_POS,15051,13.0,25.0,25.0,52.0,100.0
HTS_TST_POS,15056,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15057,3.0,10.0,3.0,30.0,30.0
HTS_TST_POS,15059,4.0,2.0,0.0,200.0,0.0
HTS_TST_POS,15062,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15065,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15068,18.0,21.0,16.0,85.71428571428571,76.19047619047619
HTS_TST_POS,15073,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,15074,13.0,16.0,14.0,81.25,87.5
HTS_TST_POS,15077,20.0,56.0,54.0,35.714285714285715,96.42857142857143
HTS_TST_POS,15078,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15081,2.0,5.0,0.0,40.0,0.0
HTS_TST_POS,15084,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15089,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15091,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15096,0.0,4.0,0.0,0.0,0.0
HTS_TST_POS,15100,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15101,7.0,8.0,7.0,87.5,87.5
HTS_TST_POS,15106,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15107,1.0,8.0,19.0,12.5,237.5
HTS_TST_POS,15108,7.0,11.0,7.0,63.63636363636363,63.63636363636363
HTS_TST_POS,15116,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15117,3.0,6.0,0.0,50.0,0.0
HTS_TST_POS,15118,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15121,3.0,4.0,0.0,75.0,0.0
HTS_TST_POS,15124,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15125,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15126,25.0,32.0,15.0,78.125,46.875
HTS_TST_POS,15128,2.0,4.0,3.0,50.0,75.0
HTS_TST_POS,15129,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15131,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,15137,1.0,7.0,7.0,14.285714285714285,100.0
HTS_TST_POS,15138,16.0,18.0,11.0,88.88888888888889,61.111111111111114
HTS_TST_POS,15139,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15148,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15149,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,15150,6.0,9.0,4.0,66.66666666666666,44.44444444444444
HTS_TST_POS,15151,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,15152,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15153,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15156,22.0,27.0,24.0,81.48148148148148,88.88888888888889
HTS_TST_POS,15159,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15160,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15161,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15164,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15168,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,15169,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,15170,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15174,9.0,13.0,14.0,69.23076923076923,107.6923076923077
HTS_TST_POS,15177,2.0,1.0,0.0,200.0,0.0
HTS_TST_POS,15178,2.0,3.0,2.0,66.66666666666666,66.66666666666666
HTS_TST_POS,15181,5.0,9.0,7.0,55.55555555555556,77.77777777777779
HTS_TST_POS,15182,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,15185,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,15188,2.0,6.0,6.0,33.33333333333333,100.0
HTS_TST_POS,15190,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15191,3.0,1.0,0.0,300.0,0.0
HTS_TST_POS,15192,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15194,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15195,6.0,12.0,11.0,50.0,91.66666666666666
HTS_TST_POS,15196,1.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15199,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15200,8.0,7.0,5.0,114.28571428571428,71.42857142857143
HTS_TST_POS,15201,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15203,2.0,3.0,0.0,66.66666666666666,0.0
HTS_TST_POS,15204,93.0,135.0,152.0,68.88888888888889,112.5925925925926
HTS_TST_POS,15205,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15206,4.0,6.0,22.0,66.66666666666666,366.66666666666663
HTS_TST_POS,15208,1.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15209,8.0,13.0,34.0,61.53846153846154,261.53846153846155
HTS_TST_POS,15212,11.0,24.0,24.0,45.83333333333333,100.0
HTS_TST_POS,15213,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15219,6.0,7.0,0.0,85.71428571428571,0.0
HTS_TST_POS,15222,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15226,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15227,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15229,6.0,27.0,0.0,22.22222222222222,0.0
HTS_TST_POS,15231,8.0,9.0,7.0,88.88888888888889,77.77777777777779
HTS_TST_POS,15232,3.0,7.0,0.0,42.857142857142854,0.0
HTS_TST_POS,15234,2.0,3.0,1.0,66.66666666666666,33.33333333333333
HTS_TST_POS,15236,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15238,1.0,2.0,0.0,50.0,0.0
HTS_TST_POS,15240,0.0,2.0,2.0,0.0,100.0
HTS_TST_POS,15241,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,15242,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15250,0.0,3.0,0.0,0.0,0.0
HTS_TST_POS,15251,3.0,4.0,4.0,75.0,100.0
HTS_TST_POS,15253,1.0,1.0,1.0,100.0,100.0
HTS_TST_POS,15260,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15261,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15264,1.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15266,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15268,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15276,0.0,3.0,2.0,0.0,66.66666666666666
HTS_TST_POS,15277,3.0,6.0,1.0,50.0,16.666666666666664
HTS_TST_POS,15279,2.0,2.0,2.0,100.0,100.0
HTS_TST_POS,15280,36.0,56.0,54.0,64.28571428571429,96.42857142857143
HTS_TST_POS,15281,6.0,2.0,2.0,300.0,100.0
HTS_TST_POS,15282,9.0,16.0,14.0,56.25,87.5
HTS_TST_POS,15288,66.0,78.0,29.0,84.61538461538461,37.17948717948718
HTS_TST_POS,15292,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15293,0.0,16.0,0.0,0.0,0.0
HTS_TST_POS,15294,12.0,16.0,0.0,75.0,0.0
HTS_TST_POS,15296,1.0,3.0,0.0,33.33333333333333,0.0
HTS_TST_POS,15299,3.0,4.0,1.0,75.0,25.0
HTS_TST_POS,15301,3.0,5.0,0.0,60.0,0.0
HTS_TST_POS,15304,5.0,5.0,5.0,100.0,100.0
HTS_TST_POS,15305,10.0,17.0,12.0,58.82352941176471,70.58823529411765
HTS_TST_POS,15310,2.0,5.0,0.0,40.0,0.0
HTS_TST_POS,15311,22.0,54.0,53.0,40.74074074074074,98.14814814814815
HTS_TST_POS,15312,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15317,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,15322,4.0,8.0,1.0,50.0,12.5
HTS_TST_POS,15323,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15325,4.0,5.0,3.0,80.0,60.0
HTS_TST_POS,15326,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,15327,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15331,8.0,10.0,8.0,80.0,80.0
HTS_TST_POS,15337,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15339,1.0,4.0,4.0,25.0,100.0
HTS_TST_POS,15340,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15343,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15344,1.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15348,3.0,4.0,4.0,75.0,100.0
HTS_TST_POS,15349,3.0,3.0,0.0,100.0,0.0
HTS_TST_POS,15351,14.0,34.0,20.0,41.17647058823529,58.82352941176471
HTS_TST_POS,15356,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15358,9.0,20.0,13.0,45.0,65.0
HTS_TST_POS,15359,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15361,3.0,3.0,0.0,100.0,0.0
HTS_TST_POS,15362,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15363,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15364,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15365,5.0,7.0,6.0,71.42857142857143,85.71428571428571
HTS_TST_POS,15367,6.0,6.0,7.0,100.0,116.66666666666667
HTS_TST_POS,15371,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15372,3.0,3.0,2.0,100.0,66.66666666666666
HTS_TST_POS,15373,3.0,3.0,0.0,100.0,0.0
HTS_TST_POS,15376,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15377,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15379,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15385,0.0,2.0,0.0,0.0,0.0
HTS_TST_POS,15388,1.0,1.0,2.0,100.0,200.0
HTS_TST_POS,15389,3.0,4.0,0.0,75.0,0.0
HTS_TST_POS,15390,5.0,5.0,0.0,100.0,0.0
HTS_TST_POS,15398,12.0,23.0,18.0,52.17391304347826,78.26086956521739
HTS_TST_POS,15402,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15404,1.0,4.0,1.0,25.0,25.0
HTS_TST_POS,15406,2.0,2.0,0.0,100.0,0.0
HTS_TST_POS,15408,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15411,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15412,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15413,1.0,1.0,0.0,100.0,0.0
HTS_TST_POS,15414,4.0,11.0,6.0,36.36363636363637,54.54545454545454
HTS_TST_POS,15416,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15417,4.0,4.0,0.0,100.0,0.0
HTS_TST_POS,15421,3.0,4.0,3.0,75.0,75.0
HTS_TST_POS,15423,2.0,4.0,4.0,50.0,100.0
HTS_TST_POS,15428,0.0,0.0,0.0,0.0,0.0
HTS_TST_POS,15431,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15434,4.0,4.0,4.0,100.0,100.0
HTS_TST_POS,15440,15.0,33.0,34.0,45.45454545454545,103.03030303030303
HTS_TST_POS,15446,1.0,4.0,0.0,25.0,0.0
HTS_TST_POS,15449,2.0,1.0,0.0,200.0,0.0
HTS_TST_POS,15461,0.0,1.0,0.0,0.0,0.0
HTS_TST_POS,15463,10.0,15.0,6.0,66.66666666666666,40.0
HTS_TST_POS,15464,2.0,4.0,2.0,50.0,50.0
